measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,High SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2016,214.3384719635687,302.2988801550812,154.33485425872732
Deaths,High SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2016,0.020018820279365978,0.028234161123938433,0.014414592405850232
Deaths,High SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2016,0.015503557454491784,0.02307824357383357,0.010316324194569869
Deaths,Middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2016,4137.433207714354,6401.5946364054025,2379.8144448324997
Deaths,Middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2016,0.17695559199317362,0.27379244853386675,0.10178326821906125
Deaths,Middle SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2016,0.19877363599799505,0.30894006488567016,0.11342010305439791
Deaths,Caribbean,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2017,8.202473920946886,14.580141293487838,4.155832480035872
Deaths,Caribbean,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2017,0.017747088610666532,0.03154597771177022,0.008991668609385668
Deaths,Caribbean,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2017,0.018287160687243283,0.031806509182189587,0.009240099321768456
Deaths,High-income North America,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2017,41.78415182203363,46.828975647425814,37.17706685437568
Deaths,High-income North America,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2017,0.011533165770373884,0.01292562647433622,0.010261528742141108
Deaths,High-income North America,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2017,0.007837172701823773,0.008692701728556573,0.007097463872959967
Deaths,Western Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2017,45916.405392010405,71601.90306093101,26292.3745715285
Deaths,Western Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2017,10.50405153355153,16.37998604706217,6.014766510595162
Deaths,Western Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2017,7.957581401744317,12.245473571100016,4.6346152187910326
Deaths,High-middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2017,422.47300421115114,692.3631799262885,239.6101098107848
Deaths,High-middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2017,0.032914739238038136,0.053941798169671415,0.018667948495184567
Deaths,High-middle SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2017,0.03313500843687864,0.05471954261179115,0.01855278042029897
Deaths,High SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2017,218.47876431188868,307.2181751394216,159.23455732291657
Deaths,High SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2017,0.020288698131980754,0.02852934854191933,0.014787074963003348
Deaths,High SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2017,0.015393216867506275,0.02291344125855129,0.010316659739029536
Deaths,Middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2017,4043.8189245816875,6263.421743698981,2294.7197509143566
Deaths,Middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2017,0.1711378090529248,0.2650732622757033,0.09711446478840068
Deaths,Middle SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2017,0.1920179904957916,0.2967380177095003,0.10756303299700704
Deaths,High-income North America,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2018,44.15377809335636,50.0465354099821,38.78775467439433
Deaths,High-income North America,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2018,0.01210887637649907,0.013724925397555965,0.010637280580637004
Deaths,High-income North America,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2018,0.008081651720064364,0.009067059208844968,0.0072516049287746995
Deaths,Caribbean,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2018,8.203858391160038,14.416633178714669,4.117953526396728
Deaths,Caribbean,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2018,0.017629859426051574,0.030980936556823116,0.008849365546291676
Deaths,Caribbean,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2018,0.018142703520430438,0.0319803672064601,0.009002209197950627
Deaths,Western Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2018,45219.54328819098,72738.40109916964,25893.22485049198
Deaths,Western Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2018,10.046904347483604,16.161060132226066,5.752971710988409
Deaths,Western Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2018,7.670222585501477,12.129816474169978,4.424652742154282
Deaths,High-middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2018,414.8213035986145,691.5184370023695,231.02845914054697
Deaths,High-middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2018,0.032135232392661334,0.05357030963478045,0.01789723227663258
Deaths,High-middle SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2018,0.03185562015792373,0.05369589481533867,0.01756843021113401
Deaths,High SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2018,221.7594947701208,312.82092246229973,161.89663011554595
Deaths,High SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2018,0.020489043472503358,0.02890248954653661,0.014958128831993314
Deaths,High SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2018,0.015323949512846505,0.022592468134436734,0.01030262763536019
Deaths,Middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2018,3948.9604203375407,6229.000420359154,2217.6486075266366
Deaths,Middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2018,0.16541743252676028,0.2609256986819455,0.09289476212887582
Deaths,Middle SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2018,0.18618292297212355,0.29265023189304096,0.10270587202573274
Deaths,High-income North America,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2019,44.657123390756304,51.163769308792176,38.96345172973994
Deaths,High-income North America,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2019,0.012172840616589279,0.013946451581536182,0.010620833850584967
Deaths,High-income North America,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2019,0.007983286863841817,0.009037240411584428,0.007105851330555043
Deaths,Western Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2019,44594.839742021046,71788.23445230896,25338.386738699977
Deaths,Western Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2019,9.625857332099558,15.495588883350102,5.469325535942284
Deaths,Western Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2019,7.410088254045063,11.703782095857115,4.289919784326206
Deaths,Caribbean,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2019,8.214335416792967,14.60419498922664,4.01240529695019
Deaths,Caribbean,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2019,0.01751796517021152,0.031145036838553245,0.008556891419000246
Deaths,Caribbean,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2019,0.018034445173929985,0.03196641359935582,0.008721197693676158
Deaths,High-middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2019,410.13028732583086,674.5572082437378,229.76653564902165
Deaths,High-middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2019,0.03161905982236674,0.052005095405506144,0.017713887660514717
Deaths,High-middle SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2019,0.031014438369793108,0.05189177409002912,0.017324180982500825
Deaths,High SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2019,220.90859122479864,310.74806560714205,162.67229659231072
Deaths,High SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2019,0.020320430726783384,0.02858437739176082,0.014963524577036615
Deaths,High SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2019,0.014922726359810437,0.02225366277720289,0.010106327571244536
Deaths,Middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2019,3863.185107171614,6084.89944082613,2140.0694018727872
Deaths,Middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2019,0.16024281224284143,0.2523983116425793,0.08876891213789745
Deaths,Middle SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2019,0.18154395946532176,0.2869759730489318,0.09954452711870827
Deaths,Caribbean,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2021,8.315226041551645,14.825955388226664,4.065794787180004
Deaths,Caribbean,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2021,0.017520967993865075,0.031239690723683256,0.008567014291593596
Deaths,Caribbean,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2021,0.018113991427885057,0.031592972292276755,0.008727844821251907
Deaths,High-income North America,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2021,44.18631041245571,51.60630155228512,38.18583408898704
Deaths,High-income North America,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2021,0.011936615264258026,0.013941072723448368,0.010315629565136502
Deaths,High-income North America,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2021,0.007562639971363825,0.00878061737832667,0.006631787179259024
Deaths,Western Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2021,43006.07894152519,69966.9473864748,23552.267482050283
Deaths,Western Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2021,8.779832748970248,14.283982895639056,4.808273026531311
Deaths,Western Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2021,6.87669659767229,10.95477582703998,3.9132197369203294
Deaths,High SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2021,215.96205409435206,302.5710590946365,160.33824603694336
Deaths,High SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2021,0.019739728630130293,0.027656111268740874,0.0146555073254561
Deaths,High SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2021,0.013978932561242632,0.020615716555168046,0.009572919830141038
Deaths,High-middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2021,401.5457956033523,673.341746320292,226.6948267843695
Deaths,High-middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2021,0.030792650523034034,0.051635398263492865,0.017384155563282783
Deaths,High-middle SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2021,0.029346514669317227,0.049391947504916454,0.016460148439855844
Deaths,Middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2021,3652.2613237605397,5784.6290064563045,2024.1359034558402
Deaths,Middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2021,0.14916053957277672,0.23624771267542768,0.08266692242526354
Deaths,Middle SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2021,0.17115539987989983,0.2749164440114804,0.09468847675424401
Deaths,High-income North America,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1996,54.126852554528234,60.179978859604034,49.226185875272925
Deaths,High-income North America,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1996,0.01806411619430141,0.020084266484834485,0.01642858395576183
Deaths,High-income North America,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1996,0.014693153072308313,0.016202632904584926,0.013423670012053036
Deaths,Caribbean,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1996,6.64542896938023,11.93581105984794,3.1797490244638076
Deaths,Caribbean,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1996,0.01739147498771162,0.031236713305018836,0.00832158855071175
Deaths,Caribbean,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1996,0.017841465850140365,0.03159123122228392,0.008588939367088329
Deaths,Western Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1996,28296.876065287706,45840.68247630877,15905.191572550873
Deaths,Western Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1996,12.324440495629558,19.965481778088,6.927357870007301
Deaths,Western Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1996,9.71255402135014,15.201431305035069,5.572116699184126
Deaths,High-middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1996,529.2405027355795,833.4613107433773,318.1142446645601
Deaths,High-middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1996,0.04716678556254688,0.07427944519611543,0.028350865598775612
Deaths,High-middle SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1996,0.05093285369107039,0.07910781495625033,0.03115343551073848
Deaths,High SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1996,418.25387337488746,515.311426458787,341.61779510802694
Deaths,High SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1996,0.04553640632889109,0.056103319048322074,0.03719283362924379
Deaths,High SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1996,0.03975613779900489,0.05062836000662821,0.0316816119891853
Deaths,Middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1996,4814.777446107049,7320.956392089962,2803.4505241898382
Deaths,Middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1996,0.2571839668290702,0.3910528839547263,0.14974784082764606
Deaths,Middle SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1996,0.27250535862252245,0.4103260090349025,0.16084185408680302
Deaths,High-income North America,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2002,26.353486489015125,29.125940553968885,23.719848834888786
Deaths,High-income North America,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2002,0.00830283513852353,0.009176314594080033,0.007473090684561685
Deaths,High-income North America,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2002,0.006504201493252919,0.007157000807767058,0.005912287730780469
Deaths,Caribbean,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2002,7.221603447709832,12.685644398399008,3.642231905275342
Deaths,Caribbean,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2002,0.01760027559712752,0.03091707252490926,0.008876738495219664
Deaths,Caribbean,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2002,0.018131250837437152,0.03196661216454615,0.009089456186469298
Deaths,Western Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2002,44394.67288208149,69673.35993941233,25617.534124996146
Deaths,Western Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2002,16.089619154204918,25.25117888798426,9.28436546510513
Deaths,Western Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2002,12.667438082367426,19.539327283904193,7.379430824509379
Deaths,Middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2002,5077.219120377675,7696.745525521761,2955.919809194978
Deaths,Middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2002,0.2538560863167385,0.3848298941132726,0.14779315535480378
Deaths,Middle SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2002,0.2782725246845023,0.4143290012674668,0.1635241543898684
Deaths,High-middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2002,474.93536215812276,759.6931726657015,273.108390285864
Deaths,High-middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2002,0.04067338745493977,0.06506000020360038,0.023388958288588148
Deaths,High-middle SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2002,0.044103162478850204,0.06991379715388163,0.02582631601032599
Deaths,High-income North America,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1993,61.95915895883588,68.39894270410886,56.392180211594905
Deaths,High-income North America,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1993,0.02130378519897969,0.023518014248284966,0.019389657870083905
Deaths,High-income North America,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1993,0.01777203069424022,0.019548512397093685,0.01626931163974131
Deaths,High SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2002,234.51839361211503,318.6309923097474,174.84380192943243
Deaths,High SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2002,0.024487993525444698,0.03327088147120942,0.01825687880454122
